dataset,estimator,sampling_condition,run_name,treatment,model_n,outcome_rate,treatment_rate,mean_cate,normalized_cate,cate_std,cate_min,cate_max,interval_fields_available,observed_confounders,missing_graph_candidates,identifiable_with_available_nodes,source_run_summary,source_cate_summary,source_treatment_csv,source_control_message,row_validation_status,diagnostic_availability,selection_status,admission_status,provenance_class,caveat_codes,notes,normalized_cate_selection_status
mimic,CausalPFN,outcome-downsampled,outputs-mimic-pfn-downsample,LAT_RENAL_DYSFUNCTION,6486,0.5,0.4969164353993216,0.20369888063964747,0.40739776127929495,0.11885302994483701,-0.012265920639038086,0.49604952335357666,False,"LAT_CHRONIC_BURDEN, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,outcome-downsampled,outputs-mimic-pfn-downsample,LAT_GLOBAL_SEVERITY,6486,0.5,0.8228492136910268,0.1901867349910361,0.3803734699820722,0.06821082576300058,-0.004787862300872803,0.4148330092430115,False,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,outcome-downsampled,outputs-mimic-pfn-downsample,LAT_RESPIRATORY_FAILURE,6486,0.5,0.6958063521430774,0.12931655971560257,0.25863311943120515,0.15656265065835484,-0.19073396921157837,0.5594117045402527,False,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,outcome-downsampled,outputs-mimic-pfn-downsample,LAT_NEUROLOGIC_DYSFUNCTION,6486,0.5,0.5257477644156645,0.07686509715575257,0.15373019431150514,0.11242488676480894,-0.155642569065094,0.45383381843566895,False,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,outcome-downsampled,outputs-mimic-pfn-downsample,LAT_METABOLIC_DERANGEMENT,6486,0.5,0.5015417823003392,0.05223701843050502,0.10447403686101003,0.1300486124732533,-0.3152679204940796,0.3732909560203552,False,"LAT_GLOBAL_SEVERITY, LAT_RENAL_DYSFUNCTION, LAT_RESPIRATORY_FAILURE, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,outcome-downsampled,outputs-mimic-pfn-downsample,LAT_SHOCK,6486,0.5,0.6598828245451742,0.036760884760716726,0.07352176952143345,0.10603025679763124,-0.15780195593833923,0.34915727376937866,False,"Age, Gender, LAT_CARDIAC_STRAIN, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_RENAL_DYSFUNCTION,7993,0.14237457775553608,0.23032653571875392,0.1200268544489593,0.8430357184626818,0.04465932800778192,-0.0009598510727007337,0.23535589018987668,True,"ICUType_1, ICUType_2, ICUType_3, ICUType_4, LAT_CARDIAC_INJURY_STRAIN, LAT_INFLAMMATION_SEPSIS_BURDEN, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-physionet-forest/run_summary.json,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/physionet_global_summary.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_CARDIAC_INJURY_STRAIN,7993,0.14237457775553608,0.35531089703490554,0.1118307526053288,0.7854685461989396,0.049286110380602245,-0.014673950314639698,0.3069388150755751,True,"ICUType_1, ICUType_2, ICUType_3, ICUType_4",,UNRESOLVED,final-results/causal-outputs/outputs-physionet-forest/run_summary.json,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/physionet_global_summary.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_cate.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_GLOBAL_SEVERITY,7993,0.14237457775553608,0.7770549230576754,0.10798789990231876,0.7584774023894849,0.060264910992642556,-0.026138196861255392,0.2940947952840803,True,"Age, Gender, ICUType_1, ICUType_2, ICUType_3, ICUType_4, LAT_CHRONIC_BASELINE_RISK, LAT_INFLAMMATION_SEPSIS_BURDEN, Weight",,UNRESOLVED,final-results/causal-outputs/outputs-physionet-forest/run_summary.json,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/physionet_global_summary.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_HEPATIC_DYSFUNCTION,7993,0.14237457775553608,0.1417490304016014,0.09052704652421123,0.635837155420053,0.08109357608120908,-0.15780236621433402,0.2953937011039708,True,"ICUType_1, ICUType_2, ICUType_3, ICUType_4, LAT_CARDIAC_INJURY_STRAIN, LAT_INFLAMMATION_SEPSIS_BURDEN, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-physionet-forest/run_summary.json,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/physionet_global_summary.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_NEUROLOGIC_DYSFUNCTION,7993,0.14237457775553608,0.6588264731640185,0.08163578213590206,0.5733873520318674,0.06626268036193904,-0.059908907626075245,0.31184303003083325,True,,,UNRESOLVED,final-results/causal-outputs/outputs-physionet-forest/run_summary.json,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/physionet_global_summary.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_METABOLIC_DERANGEMENT,7993,0.14237457775553608,0.558113349180533,0.07770406267721523,0.5457720324947113,0.05750818382892222,-0.026963371338965383,0.3557670023403295,True,"LAT_RENAL_DYSFUNCTION, LAT_RESPIRATORY_FAILURE, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-physionet-forest/run_summary.json,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/physionet_global_summary.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_INFLAMMATION_SEPSIS_BURDEN,7993,0.14237457775553608,0.5626172901288627,0.07180004977331886,0.5043038645326341,0.03205881755665204,-0.025137022294967934,0.1987224309293609,True,,,UNRESOLVED,final-results/causal-outputs/outputs-physionet-forest/run_summary.json,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/physionet_global_summary.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_cate.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_RESPIRATORY_FAILURE,7993,0.14237457775553608,0.6144126110346553,0.06475009736198116,0.45478693164702605,0.05332419824676661,-0.07005300706960593,0.27974271810581786,True,,,UNRESOLVED,final-results/causal-outputs/outputs-physionet-forest/run_summary.json,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/physionet_global_summary.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_COAG_HEME_DYSFUNCTION,7993,0.14237457775553608,0.395095708745152,0.01079355815492156,0.07581099326211604,0.0546676314050447,-0.1610790725036638,0.16255911987208788,True,"LAT_INFLAMMATION_SEPSIS_BURDEN, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-physionet-forest/run_summary.json,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/physionet_global_summary.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
